CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2
709014558.0,Existing Customer,49,M,2,Uneducated,Married,$60K - $80K,Blue,42.0,3.0,3.0,2.0,3783.0,0.0,3783.0,0.59,4383.0,82.0,0.783,0.0,0.00018494,0.99982
815525508.0,Existing Customer,46,F,3,High School,Unknown,Less than $40K,Blue,41.0,2.0,1.0,4.0,1515.0,0.0,1515.0,0.819,3894.0,60.0,0.818,0.0,0.00015942,0.99984
718746933.0,Existing Customer,56,F,3,High School,Married,Less than $40K,Blue,47.0,6.0,3.0,4.0,2865.0,2022.0,843.0,0.547,3441.0,66.0,0.65,0.706,0.00052052,0.99948
715686183.0,Existing Customer,46,F,4,Graduate,Single,$40K - $60K,Blue,34.0,6.0,2.0,1.0,2711.0,0.0,2711.0,0.636,4795.0,65.0,1.031,0.0,7.1987e-05,0.99993
801056358.0,Existing Customer,51,M,1,High School,Single,$80K - $120K,Blue,45.0,6.0,1.0,3.0,13287.0,1864.0,11423.0,0.603,3851.0,75.0,0.705,0.14,8.453e-05,0.99992
709486158.0,Existing Customer,33,F,3,Graduate,Married,Less than $40K,Blue,20.0,5.0,1.0,3.0,1438.3,0.0,1438.3,0.896,4530.0,72.0,0.636,0.0,9.6126e-05,0.9999
803342358.0,Existing Customer,55,M,3,Graduate,Married,$60K - $80K,Blue,49.0,3.0,1.0,4.0,5668.0,2517.0,3151.0,0.704,3382.0,56.0,0.931,0.444,0.00016399,0.99984
788646858.0,Existing Customer,41,F,3,Graduate,Married,Less than $40K,Blue,29.0,6.0,3.0,1.0,1959.0,1268.0,691.0,0.731,4275.0,61.0,0.649,0.647,0.00011256,0.99989
789097833.0,Existing Customer,39,F,0,High School,Single,Less than $40K,Blue,27.0,4.0,3.0,3.0,3927.0,720.0,3207.0,0.63,4230.0,93.0,0.898,0.183,0.00025237,0.99975
709443633.0,Existing Customer,38,F,1,Uneducated,Married,Less than $40K,Blue,26.0,5.0,1.0,1.0,4345.0,838.0,3507.0,0.593,4770.0,62.0,0.722,0.193,3.2055e-05,0.99997
767280633.0,Existing Customer,46,F,2,Graduate,Unknown,Less than $40K,Blue,39.0,5.0,2.0,2.0,3003.0,1454.0,1549.0,0.595,4378.0,96.0,0.548,0.484,0.00011382,0.99989
721033908.0,Existing Customer,58,M,1,Uneducated,Single,$60K - $80K,Blue,46.0,6.0,3.0,1.0,2541.0,1053.0,1488.0,0.926,4552.0,82.0,0.745,0.414,0.00010469,0.9999
716437533.0,Existing Customer,51,M,2,College,Single,$80K - $120K,Blue,43.0,5.0,3.0,3.0,11862.0,0.0,11862.0,0.52,4101.0,88.0,0.66,0.0,0.00029411,0.99971
715109508.0,Existing Customer,44,F,3,College,Married,Unknown,Blue,36.0,3.0,1.0,4.0,8729.0,1427.0,7302.0,0.829,5347.0,96.0,0.524,0.163,0.00015944,0.99984
795392433.0,Existing Customer,35,F,2,Uneducated,Single,Unknown,Blue,29.0,3.0,1.0,1.0,2423.0,0.0,2423.0,0.663,4651.0,69.0,0.568,0.0,3.415e-05,0.99997
720118908.0,Existing Customer,26,M,0,Graduate,Married,Less than $40K,Blue,36.0,5.0,2.0,4.0,9916.0,0.0,9916.0,0.793,3477.0,65.0,0.667,0.0,0.00028024,0.99972
799486158.0,Existing Customer,39,F,1,Graduate,Married,Less than $40K,Blue,29.0,4.0,2.0,4.0,1438.3,949.0,489.3,0.736,4222.0,65.0,0.667,0.66,0.00030653,0.99969
718980633.0,Existing Customer,38,M,2,College,Married,$80K - $120K,Blue,36.0,3.0,3.0,3.0,6452.0,1151.0,5301.0,0.884,4835.0,84.0,0.714,0.178,0.00029411,0.99971
823624158.0,Existing Customer,53,F,2,Doctorate,Single,Unknown,Blue,49.0,3.0,2.0,2.0,4500.0,0.0,4500.0,0.761,4579.0,78.0,0.814,0.0,0.00016471,0.99984
771688983.0,Existing Customer,53,F,2,High School,Single,Less than $40K,Blue,41.0,4.0,1.0,2.0,2252.0,1811.0,441.0,0.68,4201.0,68.0,1.125,0.804,5.3542e-05,0.99995
708701358.0,Existing Customer,39,F,2,Uneducated,Single,Less than $40K,Blue,36.0,3.0,2.0,3.0,2370.0,2031.0,339.0,0.889,4000.0,79.0,0.975,0.857,0.00019683,0.9998
712048008.0,Existing Customer,56,F,4,High School,Single,$40K - $60K,Blue,44.0,3.0,2.0,2.0,2610.0,1988.0,622.0,0.576,4127.0,69.0,0.533,0.762,0.00011604,0.99988
710712783.0,Existing Customer,52,F,4,Unknown,Married,Less than $40K,Blue,41.0,3.0,3.0,3.0,2294.0,1787.0,507.0,0.748,3904.0,76.0,0.854,0.779,0.00034872,0.99965
716626008.0,Existing Customer,51,F,2,Graduate,Divorced,Unknown,Blue,36.0,4.0,3.0,4.0,5062.0,1659.0,3403.0,0.836,4243.0,102.0,0.672,0.328,0.000516,0.99948
718284408.0,Existing Customer,43,F,3,Unknown,Married,Less than $40K,Blue,30.0,5.0,2.0,2.0,2415.0,1452.0,963.0,0.609,3970.0,68.0,0.619,0.601,0.00012982,0.99987
717414933.0,Existing Customer,51,F,1,High School,Single,Less than $40K,Blue,45.0,3.0,3.0,3.0,2918.0,2049.0,869.0,0.501,3818.0,61.0,0.605,0.702,0.00027604,0.99972
713032233.0,Existing Customer,53,F,2,Graduate,Single,Less than $40K,Blue,36.0,5.0,1.0,4.0,2708.0,2271.0,437.0,0.61,4812.0,83.0,0.766,0.839,0.00015804,0.99984
714234858.0,Existing Customer,54,F,3,High School,Married,Less than $40K,Blue,36.0,5.0,1.0,4.0,3666.0,1739.0,1927.0,0.779,4735.0,84.0,0.826,0.474,0.00015942,0.99984
714818058.0,Existing Customer,36,F,4,High School,Married,$40K - $60K,Blue,30.0,3.0,3.0,1.0,1438.3,0.0,1438.3,0.71,4591.0,74.0,0.644,0.0,0.0001106,0.99989
711712983.0,Existing Customer,56,M,2,Graduate,Single,$80K - $120K,Blue,46.0,6.0,2.0,3.0,15982.0,0.0,15982.0,0.687,4503.0,80.0,0.667,0.0,0.00019143,0.99981
713348433.0,Existing Customer,42,F,3,High School,Single,$40K - $60K,Blue,29.0,6.0,3.0,2.0,1545.0,751.0,794.0,0.551,4477.0,62.0,0.59,0.486,0.00018145,0.99982
820599333.0,Existing Customer,43,F,5,Graduate,Single,Less than $40K,Blue,38.0,6.0,2.0,2.0,1438.3,604.0,834.3,0.771,4469.0,85.0,0.932,0.42,0.00011751,0.99988
787261008.0,Existing Customer,43,M,1,Post-Graduate,Unknown,$60K - $80K,Blue,37.0,4.0,3.0,4.0,4112.0,1128.0,2984.0,0.587,4446.0,75.0,0.667,0.274,0.00056988,0.99943
788407833.0,Existing Customer,49,F,4,Graduate,Single,Unknown,Blue,42.0,5.0,3.0,2.0,16424.0,1368.0,15056.0,0.55,4025.0,79.0,0.881,0.083,0.00018864,0.99981
760807608.0,Existing Customer,48,F,4,Uneducated,Married,Less than $40K,Blue,41.0,5.0,3.0,4.0,2340.0,1680.0,660.0,0.791,4751.0,83.0,0.804,0.718,0.0005564,0.99944
771108933.0,Existing Customer,47,F,4,Graduate,Married,Less than $40K,Blue,34.0,5.0,3.0,4.0,1926.0,879.0,1047.0,0.536,4385.0,71.0,0.614,0.456,0.00054115,0.99946
717995958.0,Existing Customer,47,F,3,Unknown,Married,Unknown,Blue,38.0,5.0,1.0,4.0,1634.0,1463.0,171.0,0.873,4397.0,72.0,0.565,0.895,0.00018025,0.99982
718736883.0,Existing Customer,49,F,3,Uneducated,Single,Less than $40K,Blue,36.0,4.0,1.0,4.0,4328.0,2058.0,2270.0,0.835,3421.0,61.0,1.033,0.476,0.00016861,0.99983
721045608.0,Existing Customer,51,F,3,High School,Married,Less than $40K,Blue,32.0,6.0,3.0,3.0,2943.0,2131.0,812.0,0.597,4554.0,75.0,0.562,0.724,0.00030516,0.99969
715215108.0,Existing Customer,54,F,2,Unknown,Married,Less than $40K,Blue,46.0,4.0,3.0,3.0,2611.0,1573.0,1038.0,0.902,4899.0,68.0,0.581,0.602,0.00033251,0.99967
795823383.0,Existing Customer,43,F,4,Graduate,Single,Less than $40K,Blue,37.0,5.0,1.0,3.0,2419.0,0.0,2419.0,0.762,3888.0,63.0,0.853,0.0,9.7154e-05,0.9999
718338708.0,Existing Customer,49,F,1,Graduate,Married,$40K - $60K,Blue,38.0,5.0,2.0,2.0,5481.0,0.0,5481.0,0.784,3380.0,73.0,0.78,0.0,0.00010684,0.99989
713588958.0,Existing Customer,40,F,4,Unknown,Single,Less than $40K,Blue,25.0,4.0,1.0,1.0,2129.0,1507.0,622.0,0.636,3655.0,70.0,0.667,0.708,3.8289e-05,0.99996
710120358.0,Existing Customer,40,M,3,Unknown,Married,$60K - $80K,Blue,27.0,6.0,2.0,4.0,9026.0,2312.0,6714.0,0.561,2229.0,37.0,0.762,0.256,0.00037246,0.99963
809582058.0,Existing Customer,48,M,2,Unknown,Unknown,$40K - $60K,Blue,43.0,5.0,2.0,2.0,1761.0,1249.0,512.0,0.936,4410.0,73.0,0.622,0.709,0.00012511,0.99987
815324433.0,Existing Customer,46,F,4,High School,Married,Less than $40K,Blue,41.0,6.0,3.0,1.0,1438.3,0.0,1438.3,0.921,4200.0,86.0,0.536,0.0,0.0001106,0.99989
793656633.0,Existing Customer,35,F,3,Uneducated,Married,Unknown,Blue,29.0,3.0,3.0,1.0,2278.0,1303.0,975.0,0.645,5101.0,76.0,0.617,0.572,0.00011574,0.99988
711493158.0,Existing Customer,52,M,3,Graduate,Single,$60K - $80K,Blue,36.0,5.0,2.0,2.0,2801.0,2467.0,334.0,0.701,4926.0,90.0,0.731,0.881,0.00011811,0.99988
826417233.0,Existing Customer,35,F,4,College,Married,Less than $40K,Blue,31.0,3.0,3.0,4.0,2933.0,1011.0,1922.0,0.814,5089.0,71.0,0.868,0.345,0.00052613,0.99947
711619608.0,Existing Customer,45,M,3,Graduate,Married,$80K - $120K,Blue,36.0,6.0,3.0,2.0,21630.0,0.0,21630.0,0.804,4584.0,84.0,0.75,0.0,0.00018665,0.99981
712244733.0,Existing Customer,56,F,1,Unknown,Married,Less than $40K,Blue,45.0,4.0,1.0,2.0,3132.0,2230.0,902.0,0.78,4412.0,73.0,0.659,0.712,5.6825e-05,0.99994
709638783.0,Existing Customer,50,F,1,High School,Married,$40K - $60K,Blue,43.0,4.0,3.0,4.0,2961.0,2048.0,913.0,0.913,4056.0,92.0,0.769,0.692,0.00047086,0.99953
718926258.0,Existing Customer,37,F,1,High School,Single,Unknown,Blue,28.0,4.0,3.0,2.0,2458.0,642.0,1816.0,0.666,4627.0,90.0,0.698,0.261,0.00016413,0.99984
714706083.0,Existing Customer,44,M,2,College,Married,$60K - $80K,Blue,36.0,5.0,3.0,4.0,12229.0,997.0,11232.0,0.811,4284.0,75.0,0.596,0.082,0.00050168,0.9995
721473783.0,Existing Customer,35,F,3,Graduate,Married,Less than $40K,Blue,21.0,3.0,1.0,1.0,2272.0,604.0,1668.0,0.987,4614.0,75.0,0.974,0.266,3.4465e-05,0.99997
712230408.0,Existing Customer,42,M,4,Uneducated,Married,$120K +,Blue,37.0,3.0,2.0,4.0,6953.0,1445.0,5508.0,0.591,3700.0,80.0,0.569,0.208,0.00035213,0.99965
715204083.0,Existing Customer,47,F,4,Doctorate,Single,Less than $40K,Blue,36.0,3.0,2.0,2.0,2765.0,901.0,1864.0,0.898,4990.0,80.0,0.905,0.326,0.00017274,0.99983
817887408.0,Existing Customer,39,F,1,Uneducated,Single,Less than $40K,Blue,34.0,3.0,1.0,4.0,6904.0,1148.0,5756.0,0.649,3485.0,84.0,0.615,0.166,0.00015252,0.99985
718184883.0,Existing Customer,48,F,3,High School,Married,Less than $40K,Blue,34.0,5.0,2.0,2.0,1495.0,0.0,1495.0,0.802,3878.0,63.0,0.703,0.0,0.00011482,0.99989
821157183.0,Existing Customer,42,F,5,Unknown,Married,Less than $40K,Blue,37.0,5.0,2.0,3.0,2541.0,1398.0,1143.0,0.635,4698.0,88.0,0.833,0.55,0.00021724,0.99978
709837308.0,Existing Customer,34,F,3,Graduate,Single,Unknown,Blue,19.0,6.0,1.0,2.0,7531.0,0.0,7531.0,1.007,3833.0,71.0,0.578,0.0,5.7151e-05,0.99994
779491908.0,Existing Customer,47,F,4,Post-Graduate,Unknown,Unknown,Blue,29.0,5.0,2.0,1.0,8644.0,1391.0,7253.0,0.896,4272.0,59.0,0.686,0.161,8.4706e-05,0.99992
718399233.0,Existing Customer,43,F,4,College,Single,$40K - $60K,Blue,36.0,6.0,3.0,1.0,1531.0,0.0,1531.0,0.704,4152.0,77.0,0.54,0.0,0.00011061,0.99989
779447358.0,Existing Customer,50,F,2,Graduate,Married,Less than $40K,Blue,32.0,3.0,3.0,4.0,2884.0,2104.0,780.0,0.857,4486.0,93.0,0.86,0.73,0.000516,0.99948
789114408.0,Existing Customer,50,F,1,Post-Graduate,Single,$40K - $60K,Blue,38.0,3.0,1.0,4.0,4182.0,0.0,4182.0,0.853,4693.0,82.0,0.608,0.0,0.00017455,0.99983
712681608.0,Existing Customer,54,F,3,Uneducated,Single,Less than $40K,Blue,36.0,5.0,4.0,2.0,4542.0,1355.0,3187.0,0.48,4011.0,70.0,0.556,0.298,0.00023192,0.99977
709086933.0,Existing Customer,40,F,3,College,Single,Less than $40K,Blue,22.0,4.0,2.0,4.0,3372.0,2517.0,855.0,0.729,4209.0,72.0,0.756,0.746,0.00032945,0.99967
709179708.0,Existing Customer,40,M,2,Graduate,Divorced,$60K - $80K,Blue,36.0,3.0,1.0,2.0,3099.0,0.0,3099.0,0.72,3622.0,75.0,0.667,0.0,5.5077e-05,0.99994
711206958.0,Existing Customer,41,F,3,High School,Divorced,Unknown,Blue,31.0,3.0,1.0,2.0,2416.0,1305.0,1111.0,0.93,4163.0,73.0,0.698,0.54,5.5559e-05,0.99994
823928058.0,Existing Customer,52,F,2,Uneducated,Married,Less than $40K,Blue,48.0,3.0,2.0,4.0,5299.0,578.0,4721.0,0.931,4509.0,79.0,0.717,0.109,0.00033577,0.99966
796330983.0,Existing Customer,41,F,4,Graduate,Single,Less than $40K,Blue,35.0,3.0,1.0,4.0,2138.0,1283.0,855.0,0.645,4785.0,85.0,0.518,0.6,0.00016574,0.99983
779307558.0,Existing Customer,53,F,1,College,Unknown,$40K - $60K,Blue,35.0,4.0,3.0,3.0,3585.0,0.0,3585.0,0.782,4806.0,81.0,0.653,0.0,0.00027607,0.99972
788846508.0,Existing Customer,48,F,4,Uneducated,Married,$40K - $60K,Blue,32.0,6.0,1.0,3.0,2690.0,1903.0,787.0,0.824,4567.0,81.0,0.8,0.707,9.9893e-05,0.9999
795573333.0,Existing Customer,41,M,3,High School,Married,$80K - $120K,Blue,35.0,6.0,2.0,1.0,8376.0,1165.0,7211.0,0.888,4142.0,67.0,0.634,0.139,6.9242e-05,0.99993
721366308.0,Existing Customer,50,M,3,Unknown,Single,$40K - $60K,Blue,39.0,4.0,3.0,1.0,13509.0,2060.0,11449.0,0.729,3702.0,64.0,0.829,0.152,0.00012373,0.99988
720377433.0,Existing Customer,38,F,3,Graduate,Married,Less than $40K,Blue,36.0,4.0,2.0,4.0,2396.0,2217.0,179.0,0.978,4593.0,74.0,0.721,0.925,0.00033886,0.99966
711243108.0,Existing Customer,50,M,1,Doctorate,Married,$80K - $120K,Blue,36.0,5.0,3.0,3.0,18964.0,2207.0,16757.0,0.625,3835.0,78.0,0.625,0.116,0.00041087,0.99959
789351783.0,Existing Customer,40,F,5,Graduate,Married,Less than $40K,Blue,30.0,3.0,2.0,2.0,2114.0,1618.0,496.0,0.664,4518.0,88.0,0.692,0.765,0.00011751,0.99988
719699208.0,Existing Customer,39,F,4,Uneducated,Single,Less than $40K,Blue,36.0,5.0,3.0,4.0,1623.0,729.0,894.0,0.886,4423.0,65.0,0.806,0.449,0.0005564,0.99944
720774183.0,Existing Customer,40,F,1,High School,Divorced,Less than $40K,Blue,30.0,6.0,2.0,1.0,2579.0,1959.0,620.0,0.618,4300.0,69.0,0.683,0.76,6.2633e-05,0.99994
815596608.0,Existing Customer,48,F,5,Uneducated,Married,$40K - $60K,Blue,43.0,4.0,1.0,3.0,2866.0,921.0,1945.0,0.654,4615.0,72.0,0.6,0.321,9.8335e-05,0.9999
720031908.0,Existing Customer,55,M,2,Doctorate,Married,$60K - $80K,Blue,36.0,5.0,1.0,1.0,4370.0,0.0,4370.0,0.791,4326.0,74.0,0.721,0.0,4.8064e-05,0.99995
716716083.0,Existing Customer,58,M,3,Unknown,Single,$80K - $120K,Blue,36.0,6.0,2.0,3.0,3355.0,1878.0,1477.0,0.725,4578.0,84.0,0.953,0.56,0.00021834,0.99978
819969933.0,Existing Customer,43,F,2,High School,Single,$40K - $60K,Blue,38.0,4.0,2.0,2.0,5070.0,0.0,5070.0,0.67,4193.0,67.0,0.811,0.0,0.00011065,0.99989
720092283.0,Existing Customer,40,F,3,Graduate,Single,Less than $40K,Blue,31.0,4.0,2.0,3.0,2016.0,978.0,1038.0,0.736,4379.0,78.0,0.95,0.485,0.00019864,0.9998
713447583.0,Existing Customer,48,F,3,High School,Single,$40K - $60K,Blue,36.0,5.0,3.0,2.0,3871.0,2055.0,1816.0,0.824,5480.0,58.0,0.933,0.531,0.00018145,0.99982
712713108.0,Existing Customer,61,F,0,Graduate,Married,Unknown,Blue,36.0,6.0,2.0,3.0,2035.0,1883.0,152.0,0.955,4802.0,85.0,0.604,0.925,0.00016428,0.99984
719245083.0,Existing Customer,53,F,1,Uneducated,Single,Less than $40K,Blue,39.0,4.0,3.0,4.0,1773.0,1539.0,234.0,0.893,4087.0,74.0,0.762,0.868,0.000498,0.9995
708269583.0,Existing Customer,42,F,3,Uneducated,Divorced,Less than $40K,Blue,28.0,6.0,2.0,4.0,2029.0,1377.0,652.0,0.838,4014.0,86.0,0.686,0.679,0.00034841,0.99965
709436883.0,Existing Customer,56,F,2,Uneducated,Single,$40K - $60K,Blue,48.0,6.0,2.0,2.0,2941.0,1619.0,1322.0,0.9,5000.0,87.0,0.673,0.55,0.00011703,0.99988
714140133.0,Existing Customer,42,F,4,Graduate,Unknown,Less than $40K,Blue,32.0,3.0,1.0,2.0,2314.0,1547.0,767.0,0.804,4678.0,74.0,1.0,0.669,5.7762e-05,0.99994
715031433.0,Existing Customer,57,M,2,Graduate,Married,$80K - $120K,Blue,36.0,6.0,3.0,3.0,6248.0,1493.0,4755.0,0.597,4664.0,60.0,0.579,0.239,0.00030251,0.9997
810667158.0,Existing Customer,40,M,2,High School,Divorced,$40K - $60K,Blue,35.0,3.0,1.0,1.0,2430.0,974.0,1456.0,0.677,4344.0,75.0,0.596,0.401,3.2288e-05,0.99997
715253433.0,Existing Customer,48,M,4,Unknown,Single,$80K - $120K,Blue,38.0,5.0,2.0,3.0,5543.0,1372.0,4171.0,0.744,5266.0,79.0,0.795,0.248,0.00022068,0.99978
809937933.0,Existing Customer,42,F,3,Graduate,Married,$40K - $60K,Blue,37.0,4.0,3.0,2.0,2470.0,2013.0,457.0,0.97,4384.0,82.0,1.0,0.815,0.00018665,0.99981
708997833.0,Existing Customer,49,F,4,Doctorate,Single,$40K - $60K,Blue,39.0,5.0,3.0,1.0,3255.0,603.0,2652.0,0.617,4045.0,62.0,0.824,0.185,0.00016463,0.99984
708754833.0,Existing Customer,48,F,3,Uneducated,Single,Unknown,Blue,40.0,3.0,4.0,4.0,2827.0,1182.0,1645.0,0.902,4583.0,72.0,1.0,0.418,0.00066526,0.99933
788638908.0,Existing Customer,43,F,2,Graduate,Divorced,Less than $40K,Blue,30.0,4.0,2.0,4.0,2351.0,2127.0,224.0,0.703,4278.0,71.0,0.821,0.905,0.00032656,0.99967
715607958.0,Existing Customer,45,F,2,Graduate,Married,Less than $40K,Blue,36.0,6.0,1.0,3.0,4202.0,2201.0,2001.0,0.714,4385.0,78.0,0.66,0.524,9.2637e-05,0.99991
708515358.0,Existing Customer,40,F,1,High School,Married,Less than $40K,Blue,36.0,6.0,3.0,2.0,4712.0,0.0,4712.0,0.84,4216.0,82.0,0.64,0.0,0.00016413,0.99984
716357058.0,Existing Customer,53,M,3,Uneducated,Single,$80K - $120K,Blue,36.0,4.0,3.0,1.0,2611.0,787.0,1824.0,0.298,2955.0,56.0,0.6,0.301,0.00011574,0.99988
714569958.0,Existing Customer,38,F,2,Unknown,Single,Less than $40K,Blue,28.0,6.0,2.0,1.0,3206.0,2459.0,747.0,0.696,3852.0,65.0,0.625,0.767,7.5449e-05,0.99992
716822583.0,Existing Customer,39,F,2,High School,Single,Less than $40K,Blue,36.0,4.0,2.0,3.0,5245.0,802.0,4443.0,0.504,3648.0,74.0,0.574,0.153,0.0001861,0.99981
721109358.0,Existing Customer,39,M,3,High School,Married,$60K - $80K,Blue,27.0,6.0,2.0,1.0,2583.0,0.0,2583.0,0.781,4162.0,87.0,0.812,0.0,6.9242e-05,0.99993
715492983.0,Existing Customer,40,M,3,Post-Graduate,Married,$120K +,Blue,36.0,4.0,2.0,4.0,7464.0,2517.0,4947.0,0.9,4348.0,62.0,0.879,0.337,0.00039871,0.9996
712234308.0,Existing Customer,54,F,3,Graduate,Married,Unknown,Blue,36.0,6.0,1.0,2.0,4928.0,1805.0,3123.0,0.641,4767.0,90.0,0.698,0.366,5.7151e-05,0.99994
708334158.0,Existing Customer,46,F,3,Graduate,Divorced,Less than $40K,Blue,34.0,4.0,2.0,4.0,9863.0,686.0,9177.0,0.581,3068.0,58.0,0.933,0.07,0.00033886,0.99966
812488608.0,Existing Customer,44,F,3,College,Unknown,Less than $40K,Blue,39.0,6.0,1.0,3.0,5024.0,2209.0,2815.0,0.66,4908.0,73.0,0.659,0.44,9.3457e-05,0.99991
793345008.0,Existing Customer,44,F,3,Uneducated,Single,Less than $40K,Blue,38.0,4.0,1.0,3.0,1438.3,0.0,1438.3,0.801,4287.0,80.0,0.667,0.0,9.8837e-05,0.9999
721147383.0,Existing Customer,37,F,2,High School,Single,Less than $40K,Blue,22.0,4.0,2.0,4.0,2448.0,1740.0,708.0,0.901,4087.0,81.0,0.841,0.711,0.00031746,0.99968
803973483.0,Existing Customer,49,F,3,Unknown,Single,Less than $40K,Blue,44.0,4.0,2.0,4.0,1546.0,0.0,1546.0,0.793,4496.0,83.0,0.66,0.0,0.00037246,0.99963
715603233.0,Existing Customer,53,F,3,Uneducated,Married,$40K - $60K,Blue,42.0,6.0,1.0,2.0,2293.0,1460.0,833.0,0.658,4436.0,74.0,0.542,0.637,5.8763e-05,0.99994
709945458.0,Existing Customer,52,M,3,Uneducated,Single,$60K - $80K,Blue,40.0,3.0,1.0,1.0,1438.3,512.0,926.3,0.776,4791.0,82.0,0.708,0.356,3.5437e-05,0.99996
737967708.0,Existing Customer,52,F,1,Unknown,Married,$40K - $60K,Blue,45.0,5.0,1.0,1.0,1611.0,938.0,673.0,0.601,4087.0,86.0,0.911,0.582,3.4268e-05,0.99997
712920633.0,Existing Customer,49,F,2,Unknown,Married,$40K - $60K,Blue,35.0,4.0,1.0,1.0,1438.3,0.0,1438.3,0.618,4348.0,79.0,0.646,0.0,3.6508e-05,0.99996
721384308.0,Existing Customer,39,F,1,Uneducated,Married,$40K - $60K,Blue,36.0,4.0,1.0,4.0,3272.0,2323.0,949.0,1.123,4763.0,86.0,0.593,0.71,0.00015252,0.99985
712242633.0,Existing Customer,42,F,2,Unknown,Single,Less than $40K,Blue,36.0,6.0,1.0,4.0,2677.0,2517.0,160.0,0.609,3911.0,76.0,0.81,0.94,0.00017371,0.99983
713610933.0,Existing Customer,40,F,2,Uneducated,Married,Less than $40K,Blue,26.0,3.0,2.0,1.0,2708.0,0.0,2708.0,0.572,4277.0,90.0,0.636,0.0,7.0576e-05,0.99993
714257958.0,Existing Customer,41,F,3,Doctorate,Single,Less than $40K,Blue,31.0,4.0,2.0,1.0,1738.0,0.0,1738.0,0.654,4220.0,68.0,0.889,0.0,0.00010307,0.9999
772172883.0,Existing Customer,46,F,2,Uneducated,Unknown,$40K - $60K,Blue,35.0,6.0,2.0,1.0,6145.0,1349.0,4796.0,0.971,4893.0,93.0,0.824,0.22,7.0576e-05,0.99993
720204558.0,Existing Customer,45,F,2,High School,Married,Less than $40K,Blue,36.0,4.0,1.0,3.0,1640.0,999.0,641.0,0.811,4597.0,77.0,0.878,0.609,9.0056e-05,0.99991
779635533.0,Existing Customer,38,F,3,Graduate,Single,Unknown,Blue,21.0,5.0,1.0,3.0,2348.0,1028.0,1320.0,0.469,5125.0,71.0,0.578,0.438,9.6126e-05,0.9999
804658833.0,Existing Customer,53,F,3,Unknown,Married,Less than $40K,Blue,48.0,5.0,1.0,2.0,1657.0,0.0,1657.0,0.664,4068.0,73.0,0.622,0.0,6.282e-05,0.99994
756691608.0,Existing Customer,37,F,3,Graduate,Married,Unknown,Blue,30.0,5.0,3.0,3.0,4554.0,780.0,3774.0,0.658,4816.0,81.0,0.588,0.171,0.0003139,0.99969
826266483.0,Existing Customer,39,F,2,College,Single,Unknown,Blue,35.0,6.0,2.0,2.0,10600.0,598.0,10002.0,0.843,4586.0,81.0,0.929,0.056,0.00011066,0.99989
787596558.0,Existing Customer,50,M,1,Uneducated,Married,$120K +,Blue,23.0,5.0,2.0,1.0,7116.0,981.0,6135.0,0.858,4748.0,85.0,0.735,0.138,6.6245e-05,0.99993
803205258.0,Existing Customer,51,F,3,Graduate,Single,Unknown,Blue,45.0,4.0,3.0,4.0,2420.0,2379.0,41.0,0.741,4348.0,86.0,0.955,0.983,0.00053543,0.99946
716041908.0,Existing Customer,54,F,1,High School,Single,Less than $40K,Blue,43.0,5.0,2.0,4.0,2082.0,805.0,1277.0,1.049,4383.0,75.0,0.875,0.387,0.00029799,0.9997
708837858.0,Existing Customer,44,F,4,Doctorate,Unknown,Less than $40K,Blue,34.0,5.0,2.0,2.0,2718.0,1718.0,1000.0,0.679,4423.0,68.0,0.619,0.632,0.00017274,0.99983
828227433.0,Existing Customer,50,M,2,High School,Single,$60K - $80K,Blue,46.0,6.0,2.0,4.0,5626.0,778.0,4848.0,1.009,4957.0,84.0,1.049,0.138,0.00031746,0.99968
714036258.0,Existing Customer,47,F,3,Unknown,Single,Less than $40K,Blue,36.0,4.0,1.0,4.0,2798.0,1963.0,835.0,0.805,4255.0,64.0,0.561,0.702,0.00018025,0.99982
788752833.0,Existing Customer,52,F,2,High School,Divorced,Less than $40K,Blue,32.0,6.0,3.0,4.0,2427.0,1581.0,846.0,0.694,3857.0,69.0,0.816,0.651,0.00050163,0.9995
773108958.0,Existing Customer,55,F,2,Uneducated,Married,$40K - $60K,Blue,48.0,4.0,1.0,1.0,3011.0,2138.0,873.0,0.565,4439.0,75.0,0.875,0.71,3.415e-05,0.99997
782437008.0,Existing Customer,41,F,3,College,Married,Unknown,Blue,35.0,6.0,2.0,4.0,2255.0,1769.0,486.0,0.767,4717.0,83.0,0.804,0.784,0.00032945,0.99967
827423433.0,Existing Customer,41,F,4,Graduate,Divorced,Less than $40K,Blue,37.0,5.0,1.0,4.0,7492.0,1399.0,6093.0,0.533,3668.0,67.0,0.675,0.187,0.00016574,0.99983
